date,item,units_sold,price_usd,revenue_usd,promo_flag,holiday_flag,weekend_flag,stockout_flag
2023-02-02 00:00:00,Apples,202,1.29,260.77,0,0,0,0
2023-02-03 00:00:00,Apples,198,1.29,255.58,0,0,0,0
2023-02-04 00:00:00,Apples,200,1.29,258.13,0,0,1,0
2023-02-05 00:00:00,Apples,193,1.29,249.34,0,0,1,0
2023-02-06 00:00:00,Apples,202,1.29,260.77,0,0,0,0
2023-02-07 00:00:00,Apples,213,1.29,275.24,0,0,0,0
2023-02-08 00:00:00,Apples,233,1.29,301.1,0,0,0,0
2023-02-09 00:00:00,Apples,210,1.29,271.37,0,0,0,0
2023-02-10 00:00:00,Apples,200,1.29,258.41,0,0,0,0
2023-02-11 00:00:00,Apples,196,1.29,253.45,0,0,1,0
2023-02-12 00:00:00,Apples,220,1.29,284.46,0,0,1,0
2023-02-13 00:00:00,Apples,208,1.29,268.89,0,0,0,0
2023-02-14 00:00:00,Apples,225,1.29,290.95,0,0,0,0
2023-02-15 00:00:00,Apples,233,1.29,301.38,0,0,0,0
2023-02-16 00:00:00,Apples,212,1.29,274.47,0,0,0,0
2023-02-17 00:00:00,Apples,201,1.29,259.93,0,0,0,0
2023-02-18 00:00:00,Apples,210,1.29,271.28,0,0,1,0
2023-02-19 00:00:00,Apples,196,1.29,253.26,0,0,1,0
2023-02-20 00:00:00,Apples,224,1.29,289.33,0,1,0,0
2023-02-21 00:00:00,Apples,222,1.29,286.49,0,0,0,0
2023-02-22 00:00:00,Apples,235,1.29,302.73,0,0,0,0
2023-02-23 00:00:00,Apples,214,1.29,275.64,0,0,0,0
2023-02-24 00:00:00,Apples,212,1.29,272.94,0,0,0,0
2023-02-25 00:00:00,Apples,210,1.29,270.38,0,0,1,0
2023-02-26 00:00:00,Apples,219,1.29,282.13,0,0,1,0
2023-02-27 00:00:00,Apples,233,1.29,300.1,0,0,0,0
2023-02-28 00:00:00,Apples,204,1.29,263.02,0,0,0,0
2023-03-01 00:00:00,Apples,248,1.29,319.51,0,0,0,0
2023-03-02 00:00:00,Apples,213,1.29,274.27,0,0,0,0
2023-03-03 00:00:00,Apples,183,1.29,235.9,0,0,0,0
2023-03-04 00:00:00,Apples,216,1.29,278.34,0,0,1,0
2023-03-05 00:00:00,Apples,220,1.29,283.49,0,0,1,0
2023-03-06 00:00:00,Apples,213,1.29,274.49,0,0,0,0
2023-03-07 00:00:00,Apples,236,1.29,304.23,0,0,0,0
2023-03-08 00:00:00,Apples,225,1.29,289.95,0,0,0,0
2023-03-09 00:00:00,Apples,210,1.29,270.59,0,0,0,0
2023-03-10 00:00:00,Apples,234,1.29,301.38,0,0,0,0
2023-03-11 00:00:00,Apples,211,1.29,271.68,0,0,1,0
2023-03-12 00:00:00,Apples,222,1.29,285.61,0,0,1,0
2023-03-13 00:00:00,Apples,211,1.29,271.39,0,0,0,0
2023-03-14 00:00:00,Apples,278,1.21,335.7,1,0,0,0
2023-03-15 00:00:00,Apples,275,1.21,332.56,1,0,0,0
2023-03-16 00:00:00,Apples,270,1.16,313.98,1,0,0,0
2023-03-17 00:00:00,Apples,257,1.21,311.29,1,0,0,0
2023-03-18 00:00:00,Apples,267,1.18,314.33,1,0,1,0
2023-03-19 00:00:00,Apples,263,1.2,315.58,1,0,1,0
2023-03-20 00:00:00,Apples,210,1.29,270.04,0,0,0,0
2023-03-21 00:00:00,Apples,231,1.29,297.07,0,0,0,0
2023-03-22 00:00:00,Apples,223,1.29,286.6,0,0,0,0
2023-03-23 00:00:00,Apples,215,1.28,276.23,0,0,0,0
2023-03-24 00:00:00,Apples,220,1.28,282.54,0,0,0,0
2023-03-25 00:00:00,Apples,222,1.29,285.54,0,0,1,0
2023-03-26 00:00:00,Apples,221,1.29,284.06,0,0,1,0
2023-03-27 00:00:00,Apples,225,1.29,289.34,0,0,0,0
2023-03-28 00:00:00,Apples,221,1.29,284.05,0,0,0,0
2023-03-29 00:00:00,Apples,232,1.29,298.24,0,0,0,0
2023-03-30 00:00:00,Apples,208,1.29,267.48,0,0,0,0
2023-03-31 00:00:00,Apples,208,1.29,267.43,0,0,0,0
2023-04-01 00:00:00,Apples,206,1.28,264.68,0,0,1,0
2023-04-02 00:00:00,Apples,208,1.29,267.35,0,0,1,0
2023-04-03 00:00:00,Apples,202,1.28,259.52,0,0,0,0
2023-04-04 00:00:00,Apples,243,1.28,311.68,0,0,0,0
2023-04-05 00:00:00,Apples,235,1.28,301.9,0,0,0,0
2023-04-06 00:00:00,Apples,218,1.28,280.05,0,0,0,0
2023-04-07 00:00:00,Apples,211,1.29,271.19,0,0,0,0
2023-04-08 00:00:00,Apples,217,1.28,278.64,0,0,1,0
2023-04-09 00:00:00,Apples,223,1.28,286.36,0,0,1,0
2023-04-10 00:00:00,Apples,227,1.29,291.93,0,0,0,0
2023-04-11 00:00:00,Apples,235,1.29,302.51,0,0,0,0
2023-04-12 00:00:00,Apples,246,1.29,316.74,0,0,0,0
2023-04-13 00:00:00,Apples,242,1.29,311.35,0,0,0,0
2023-04-14 00:00:00,Apples,199,1.29,256.02,0,0,0,0
2023-04-15 00:00:00,Apples,217,1.29,279.21,0,0,1,0
2023-04-16 00:00:00,Apples,206,1.29,264.99,0,0,1,0
2023-04-17 00:00:00,Apples,211,1.29,271.4,0,0,0,0
2023-04-18 00:00:00,Apples,214,1.29,275.49,0,0,0,0
2023-04-19 00:00:00,Apples,225,1.29,289.66,0,0,0,0
2023-04-20 00:00:00,Apples,223,1.29,287.01,0,0,0,0
2023-04-21 00:00:00,Apples,200,1.29,257.39,0,0,0,0
2023-04-22 00:00:00,Apples,209,1.29,269.04,0,0,1,0
2023-04-23 00:00:00,Apples,254,1.15,291.89,1,0,1,0
2023-04-24 00:00:00,Apples,263,1.2,316.8,1,0,0,0
2023-04-25 00:00:00,Apples,276,1.18,326.67,1,0,0,0
2023-04-26 00:00:00,Apples,280,1.19,332.02,1,0,0,0
2023-04-27 00:00:00,Apples,247,1.19,293.86,1,0,0,0
2023-04-28 00:00:00,Apples,249,1.15,286.96,1,0,0,0
2023-04-29 00:00:00,Apples,213,1.28,273.57,0,0,1,0
2023-04-30 00:00:00,Apples,206,1.28,264.68,0,0,1,0
2023-05-01 00:00:00,Apples,217,1.29,279.03,0,0,0,0
2023-05-02 00:00:00,Apples,214,1.29,275.3,0,0,0,0
2023-05-03 00:00:00,Apples,245,1.29,315.08,0,0,0,0
2023-05-04 00:00:00,Apples,213,1.29,274.01,0,0,0,0
2023-05-05 00:00:00,Apples,221,1.29,284.3,0,0,0,0
2023-05-06 00:00:00,Apples,212,1.29,273.01,0,0,1,0
2023-05-07 00:00:00,Apples,219,1.29,282.02,0,0,1,0
2023-05-08 00:00:00,Apples,204,1.29,262.93,0,0,0,0
2023-05-09 00:00:00,Apples,208,1.29,268.1,0,0,0,0
2023-05-10 00:00:00,Apples,220,1.29,283.2,0,0,0,0
2023-05-11 00:00:00,Apples,229,1.28,294.23,0,0,0,0
2023-05-12 00:00:00,Apples,219,1.29,281.98,0,0,0,0
2023-05-13 00:00:00,Apples,196,1.29,252.42,0,0,1,0
2023-05-14 00:00:00,Apples,201,1.29,259.26,0,0,1,0
2023-05-15 00:00:00,Apples,230,1.29,296.6,0,0,0,0
2023-05-16 00:00:00,Apples,221,1.29,284.78,0,0,0,0
2023-05-17 00:00:00,Apples,218,1.29,281.01,0,0,0,0
2023-05-18 00:00:00,Apples,227,1.29,292.48,0,0,0,0
2023-05-19 00:00:00,Apples,265,1.14,301.16,1,0,0,0
2023-05-20 00:00:00,Apples,248,1.18,292.45,1,0,1,0
2023-05-21 00:00:00,Apples,253,1.17,296.85,1,0,1,0
2023-05-22 00:00:00,Apples,240,1.2,287.4,1,0,0,0
2023-05-23 00:00:00,Apples,268,1.16,310.11,1,0,0,0
2023-05-24 00:00:00,Apples,273,1.14,311.1,1,0,0,0
2023-05-25 00:00:00,Apples,229,1.29,294.61,0,0,0,0
2023-05-26 00:00:00,Apples,209,1.29,268.66,0,0,0,0
2023-05-27 00:00:00,Apples,193,1.29,248.55,0,0,1,0
2023-05-28 00:00:00,Apples,201,1.29,258.76,0,0,1,0
2023-05-29 00:00:00,Apples,226,1.29,290.98,0,1,0,0
2023-05-30 00:00:00,Apples,212,1.29,273.39,0,0,0,0
2023-05-31 00:00:00,Apples,224,1.29,288.66,0,0,0,0
2023-06-01 00:00:00,Apples,231,1.29,297.18,0,0,0,0
2023-06-02 00:00:00,Apples,192,1.29,247.09,0,0,0,0
2023-06-03 00:00:00,Apples,191,1.29,245.69,0,0,1,0
2023-06-04 00:00:00,Apples,210,1.29,270.2,0,0,1,0
2023-06-05 00:00:00,Apples,210,1.29,270.68,0,0,0,0
2023-06-06 00:00:00,Apples,225,1.29,290.13,0,0,0,0
2023-06-07 00:00:00,Apples,196,1.29,252.63,0,0,0,0
2023-06-08 00:00:00,Apples,217,1.29,279.45,0,0,0,0
2023-06-09 00:00:00,Apples,201,1.29,258.99,0,0,0,0
2023-06-10 00:00:00,Apples,205,1.29,263.95,0,0,1,0
2023-06-11 00:00:00,Apples,196,1.29,252.48,0,0,1,0
2023-06-12 00:00:00,Apples,203,1.29,261.81,0,0,0,0
2023-06-13 00:00:00,Apples,216,1.29,278.73,0,0,0,0
2023-06-14 00:00:00,Apples,231,1.29,297.69,0,0,0,0
2023-06-15 00:00:00,Apples,190,1.29,244.77,0,0,0,0
2023-06-16 00:00:00,Apples,194,1.29,250.34,0,0,0,0
2023-06-17 00:00:00,Apples,185,1.29,239.13,0,0,1,0
2023-06-18 00:00:00,Apples,200,1.29,258.5,0,0,1,0
2023-06-19 00:00:00,Apples,217,1.29,280.21,0,1,0,0
2023-06-20 00:00:00,Apples,218,1.29,280.88,0,0,0,0
2023-06-21 00:00:00,Apples,227,1.29,292.7,0,0,0,0
2023-06-22 00:00:00,Apples,209,1.29,269.42,0,0,0,0
2023-06-23 00:00:00,Apples,200,1.29,257.46,0,0,0,0
2023-06-24 00:00:00,Apples,209,1.29,269.44,0,0,1,0
2023-06-25 00:00:00,Apples,171,1.29,220.78,0,0,1,0
2023-06-26 00:00:00,Apples,182,1.29,234.91,0,0,0,0
2023-06-27 00:00:00,Apples,202,1.29,260.99,0,0,0,0
2023-06-28 00:00:00,Apples,219,1.29,282.63,0,0,0,0
2023-06-29 00:00:00,Apples,193,1.29,249.55,0,0,0,0
2023-06-30 00:00:00,Apples,190,1.29,245.53,0,0,0,0
2023-07-01 00:00:00,Apples,190,1.29,245.62,0,0,1,0
2023-07-02 00:00:00,Apples,198,1.29,255.9,0,0,1,0
2023-07-03 00:00:00,Apples,199,1.29,257.26,0,0,0,0
2023-07-04 00:00:00,Apples,228,1.29,294.72,0,1,0,0
2023-07-05 00:00:00,Apples,189,1.29,244.47,0,0,0,0
2023-07-06 00:00:00,Apples,205,1.29,264.98,0,0,0,0
2023-07-07 00:00:00,Apples,175,1.29,226.29,0,0,0,0
2023-07-08 00:00:00,Apples,193,1.29,249.81,0,0,1,0
2023-07-09 00:00:00,Apples,177,1.3,229.33,0,0,1,0
2023-07-10 00:00:00,Apples,206,1.29,266.55,0,0,0,0
2023-07-11 00:00:00,Apples,196,1.29,253.39,0,0,0,0
2023-07-12 00:00:00,Apples,202,1.29,260.99,0,0,0,0
2023-07-13 00:00:00,Apples,174,1.3,225.38,0,0,0,0
2023-07-14 00:00:00,Apples,182,1.3,236.23,0,0,0,0
2023-07-15 00:00:00,Apples,200,1.3,259.66,0,0,1,0
2023-07-16 00:00:00,Apples,198,1.3,257.01,0,0,1,0
2023-07-17 00:00:00,Apples,185,1.3,240.2,0,0,0,0
2023-07-18 00:00:00,Apples,223,1.3,289.32,0,0,0,0
2023-07-19 00:00:00,Apples,202,1.3,262.15,0,0,0,0
2023-07-20 00:00:00,Apples,204,1.3,264.42,0,0,0,0
2023-07-21 00:00:00,Apples,200,1.3,259.72,0,0,0,0
2023-07-22 00:00:00,Apples,201,1.3,260.9,0,0,1,0
2023-07-23 00:00:00,Apples,192,1.3,249.06,0,0,1,0
2023-07-24 00:00:00,Apples,189,1.3,245.54,0,0,0,0
2023-07-25 00:00:00,Apples,207,1.3,269.42,0,0,0,0
2023-07-26 00:00:00,Apples,205,1.3,267.05,0,0,0,0
2023-07-27 00:00:00,Apples,198,1.3,257.9,0,0,0,0
2023-07-28 00:00:00,Apples,154,1.3,200.72,0,0,0,0
2023-07-29 00:00:00,Apples,189,1.3,246.59,0,0,1,0
2023-07-30 00:00:00,Apples,184,1.3,239.84,0,0,1,0
2023-07-31 00:00:00,Apples,187,1.3,243.98,0,0,0,0
2023-08-01 00:00:00,Apples,196,1.3,255.6,0,0,0,0
2023-08-02 00:00:00,Apples,210,1.3,273.74,0,0,0,0
2023-08-03 00:00:00,Apples,181,1.31,236.37,0,0,0,0
2023-08-04 00:00:00,Apples,189,1.31,246.87,0,0,0,0
2023-08-05 00:00:00,Apples,180,1.31,235.2,0,0,1,0
2023-08-06 00:00:00,Apples,180,1.31,235.02,0,0,1,0
2023-08-07 00:00:00,Apples,184,1.31,240.38,0,0,0,0
2023-08-08 00:00:00,Apples,184,1.31,240.31,0,0,0,0
2023-08-09 00:00:00,Apples,183,1.31,239.27,0,0,0,0
2023-08-10 00:00:00,Apples,204,1.31,266.78,0,0,0,0
2023-08-11 00:00:00,Apples,190,1.31,248.35,0,0,0,0
2023-08-12 00:00:00,Apples,187,1.31,244.47,0,0,1,0
2023-08-13 00:00:00,Apples,193,1.31,252.17,0,0,1,0
2023-08-14 00:00:00,Apples,182,1.31,237.63,0,0,0,0
2023-08-15 00:00:00,Apples,210,1.31,274.25,0,0,0,0
2023-08-16 00:00:00,Apples,195,1.31,254.63,0,0,0,0
2023-08-17 00:00:00,Apples,191,1.31,249.48,0,0,0,0
2023-08-18 00:00:00,Apples,181,1.31,236.6,0,0,0,0
2023-08-19 00:00:00,Apples,175,1.31,228.78,0,0,1,0
2023-08-20 00:00:00,Apples,168,1.31,219.83,0,0,1,0
2023-08-21 00:00:00,Apples,195,1.31,255.23,0,0,0,0
2023-08-22 00:00:00,Apples,192,1.31,251.03,0,0,0,0
2023-08-23 00:00:00,Apples,205,1.31,268.33,0,0,0,0
2023-08-24 00:00:00,Apples,184,1.31,241.23,0,0,0,0
2023-08-25 00:00:00,Apples,170,1.31,223.07,0,0,0,0
2023-08-26 00:00:00,Apples,181,1.31,237.58,0,0,1,0
2023-08-27 00:00:00,Apples,180,1.31,236.47,0,0,1,0
2023-08-28 00:00:00,Apples,179,1.31,235.09,0,0,0,0
2023-08-29 00:00:00,Apples,188,1.31,246.87,0,0,0,0
2023-08-30 00:00:00,Apples,194,1.31,254.81,0,0,0,0
2023-08-31 00:00:00,Apples,180,1.31,236.06,0,0,0,0
2023-09-01 00:00:00,Apples,174,1.31,228.18,0,0,0,0
2023-09-02 00:00:00,Apples,203,1.31,266.62,0,0,1,0
2023-09-03 00:00:00,Apples,175,1.31,229.84,0,0,1,0
2023-09-04 00:00:00,Apples,195,1.31,256.19,0,1,0,0
2023-09-05 00:00:00,Apples,190,1.31,249.22,0,0,0,0
2023-09-06 00:00:00,Apples,179,1.31,234.98,0,0,0,0
2023-09-07 00:00:00,Apples,196,1.31,257.31,0,0,0,0
2023-09-08 00:00:00,Apples,189,1.31,248.05,0,0,0,0
2023-09-09 00:00:00,Apples,167,1.31,219.28,0,0,1,0
2023-09-10 00:00:00,Apples,192,1.31,252.45,0,0,1,0
2023-09-11 00:00:00,Apples,180,1.31,236.66,0,0,0,0
2023-09-12 00:00:00,Apples,194,1.31,254.92,0,0,0,0
2023-09-13 00:00:00,Apples,194,1.32,255.24,0,0,0,0
2023-09-14 00:00:00,Apples,187,1.32,246.27,0,0,0,0
2023-09-15 00:00:00,Apples,170,1.32,223.8,0,0,0,0
2023-09-16 00:00:00,Apples,177,1.32,233.16,0,0,1,0
2023-09-17 00:00:00,Apples,191,1.32,251.28,0,0,1,0
2023-09-18 00:00:00,Apples,171,1.32,225.09,0,0,0,0
2023-09-19 00:00:00,Apples,176,1.32,231.9,0,0,0,0
2023-09-20 00:00:00,Apples,197,1.32,259.92,0,0,0,0
2023-09-21 00:00:00,Apples,185,1.32,243.86,0,0,0,0
2023-09-22 00:00:00,Apples,186,1.32,244.96,0,0,0,0
2023-09-23 00:00:00,Apples,188,1.32,247.62,0,0,1,0
2023-09-24 00:00:00,Apples,175,1.32,230.35,0,0,1,0
2023-09-25 00:00:00,Apples,198,1.32,260.61,0,0,0,0
2023-09-26 00:00:00,Apples,182,1.32,239.45,0,0,0,0
2023-09-27 00:00:00,Apples,200,1.32,263.01,0,0,0,0
2023-09-28 00:00:00,Apples,180,1.31,236.62,0,0,0,0
2023-09-29 00:00:00,Apples,173,1.32,227.79,0,0,0,0
2023-09-30 00:00:00,Apples,175,1.32,230.28,0,0,1,0
2023-10-01 00:00:00,Apples,173,1.32,227.6,0,0,1,0
2023-10-02 00:00:00,Apples,173,1.31,227.37,0,0,0,0
2023-10-03 00:00:00,Apples,191,1.31,250.67,0,0,0,0
2023-10-04 00:00:00,Apples,202,1.31,265.35,0,0,0,0
2023-10-05 00:00:00,Apples,210,1.32,276.19,0,0,0,0
2023-10-06 00:00:00,Apples,162,1.32,213.12,0,0,0,0
2023-10-07 00:00:00,Apples,189,1.32,248.7,0,0,1,0
2023-10-08 00:00:00,Apples,181,1.32,238.52,0,0,1,0
2023-10-09 00:00:00,Apples,187,1.32,246.64,0,1,0,0
2023-10-10 00:00:00,Apples,228,1.17,266.35,1,0,0,0
2023-10-11 00:00:00,Apples,223,1.17,261.69,1,0,0,0
2023-10-12 00:00:00,Apples,227,1.21,274.51,1,0,0,0
2023-10-13 00:00:00,Apples,218,1.25,271.57,1,0,0,0
2023-10-14 00:00:00,Apples,232,1.23,284.31,1,0,1,0
2023-10-15 00:00:00,Apples,228,1.18,270.03,1,0,1,0
2023-10-16 00:00:00,Apples,180,1.32,238.04,0,0,0,0
2023-10-17 00:00:00,Apples,201,1.32,266.07,0,0,0,0
2023-10-18 00:00:00,Apples,202,1.32,267.19,0,0,0,0
2023-10-19 00:00:00,Apples,194,1.32,256.66,0,0,0,0
2023-10-20 00:00:00,Apples,179,1.33,237.2,0,0,0,0
2023-10-21 00:00:00,Apples,192,1.32,254.1,0,0,1,0
2023-10-22 00:00:00,Apples,163,1.32,215.41,0,0,1,0
2023-10-23 00:00:00,Apples,174,1.32,230.03,0,0,0,0
2023-10-24 00:00:00,Apples,192,1.32,253.7,0,0,0,0
2023-10-25 00:00:00,Apples,184,1.32,243.34,0,0,0,0
2023-10-26 00:00:00,Apples,160,1.32,211.59,0,0,0,0
2023-10-27 00:00:00,Apples,184,1.32,243.14,0,0,0,0
2023-10-28 00:00:00,Apples,187,1.32,246.66,0,0,1,0
2023-10-29 00:00:00,Apples,187,1.32,246.49,0,0,1,0
2023-10-30 00:00:00,Apples,207,1.32,272.64,0,0,0,0
2023-10-31 00:00:00,Apples,203,1.32,267.71,0,0,0,0
2023-11-01 00:00:00,Apples,203,1.32,267.85,0,0,0,0
2023-11-02 00:00:00,Apples,185,1.32,244.7,0,0,0,0
2023-11-03 00:00:00,Apples,166,1.32,219.62,0,0,0,0
2023-11-04 00:00:00,Apples,182,1.32,240.46,0,0,1,0
2023-11-05 00:00:00,Apples,181,1.32,238.72,0,0,1,0
2023-11-06 00:00:00,Apples,178,1.32,234.84,0,0,0,0
2023-11-07 00:00:00,Apples,196,1.32,258.9,0,0,0,0
2023-11-08 00:00:00,Apples,186,1.32,246.09,0,0,0,0
2023-11-09 00:00:00,Apples,190,1.32,251.36,0,0,0,0
2023-11-10 00:00:00,Apples,195,1.32,257.82,0,1,0,0
2023-11-11 00:00:00,Apples,167,1.32,220.8,0,0,1,0
2023-11-12 00:00:00,Apples,183,1.32,242.36,0,0,1,0
2023-11-13 00:00:00,Apples,183,1.32,242.39,0,0,0,0
2023-11-14 00:00:00,Apples,185,1.32,244.93,0,0,0,0
2023-11-15 00:00:00,Apples,186,1.32,246.15,0,0,0,0
2023-11-16 00:00:00,Apples,187,1.32,247.34,0,0,0,0
2023-11-17 00:00:00,Apples,185,1.32,244.53,0,0,0,0
2023-11-18 00:00:00,Apples,188,1.32,248.55,0,0,1,0
2023-11-19 00:00:00,Apples,169,1.32,223.44,0,0,1,0
2023-11-20 00:00:00,Apples,232,1.18,273.58,1,0,0,0
2023-11-21 00:00:00,Apples,248,1.17,289.15,1,0,0,0
2023-11-22 00:00:00,Apples,255,1.19,302.7,1,0,0,0
2023-11-23 00:00:00,Apples,254,1.18,300.21,1,1,0,0
2023-11-24 00:00:00,Apples,237,1.2,285.08,1,0,0,0
2023-11-25 00:00:00,Apples,212,1.19,252.15,1,0,1,0
2023-11-26 00:00:00,Apples,237,1.24,293.88,1,0,1,0
2023-11-27 00:00:00,Apples,209,1.32,276.35,0,0,0,0
2023-11-28 00:00:00,Apples,215,1.32,284.67,0,0,0,0
2023-11-29 00:00:00,Apples,197,1.32,260.81,0,0,0,0
2023-11-30 00:00:00,Apples,205,1.33,271.69,0,0,0,0
2023-12-01 00:00:00,Apples,185,1.32,245.08,0,0,0,0
2023-12-02 00:00:00,Apples,181,1.32,239.64,0,0,1,0
2023-12-03 00:00:00,Apples,187,1.32,247.55,0,0,1,0
2023-12-04 00:00:00,Apples,203,1.32,268.44,0,0,0,0
2023-12-05 00:00:00,Apples,194,1.32,256.41,0,0,0,0
2023-12-06 00:00:00,Apples,208,1.32,275.01,0,0,0,0
2023-12-07 00:00:00,Apples,179,1.32,236.97,0,0,0,0
2023-12-08 00:00:00,Apples,167,1.32,221.2,0,0,0,0
2023-12-09 00:00:00,Apples,190,1.32,251.63,0,0,1,0
2023-12-10 00:00:00,Apples,213,1.33,282.34,0,0,1,0
2023-12-11 00:00:00,Apples,203,1.33,269.01,0,0,0,0
2023-12-12 00:00:00,Apples,206,1.33,273.49,0,0,0,0
2023-12-13 00:00:00,Apples,214,1.33,284.3,0,0,0,0
2023-12-14 00:00:00,Apples,217,1.33,287.95,0,0,0,0
2023-12-15 00:00:00,Apples,184,1.32,243.8,0,0,0,0
2023-12-16 00:00:00,Apples,181,1.32,239.49,0,0,1,0
2023-12-17 00:00:00,Apples,209,1.32,276.48,0,0,1,0
2023-12-18 00:00:00,Apples,239,1.19,285.28,1,0,0,0
2023-12-19 00:00:00,Apples,247,1.2,296.74,1,0,0,0
2023-12-20 00:00:00,Apples,255,1.19,302.26,1,0,0,0
2023-12-21 00:00:00,Apples,236,1.19,280.04,1,0,0,0
2023-12-22 00:00:00,Apples,227,1.19,271.07,1,0,0,0
2023-12-23 00:00:00,Apples,233,1.17,271.7,1,0,1,0
2023-12-24 00:00:00,Apples,241,1.25,301.83,1,0,1,0
2023-12-25 00:00:00,Apples,252,1.23,309.93,1,1,0,0
2023-12-26 00:00:00,Apples,235,1.24,291.89,1,0,0,0
2023-12-27 00:00:00,Apples,254,1.21,307.44,1,0,0,0
2023-12-28 00:00:00,Apples,254,1.24,314.64,1,0,0,0
2023-12-29 00:00:00,Apples,221,1.18,260.39,1,0,0,0
2023-12-30 00:00:00,Apples,231,1.24,287.29,1,0,1,0
2023-12-31 00:00:00,Apples,245,1.24,302.68,1,0,1,0
2024-01-01 00:00:00,Apples,213,1.32,280.29,0,1,0,0
2024-01-02 00:00:00,Apples,208,1.32,273.77,0,0,0,0
2024-01-03 00:00:00,Apples,211,1.32,277.93,0,0,0,0
2024-01-04 00:00:00,Apples,194,1.32,255.33,0,0,0,0
2024-01-05 00:00:00,Apples,181,1.32,238.04,0,0,0,0
2024-01-06 00:00:00,Apples,192,1.32,252.6,0,0,1,0
2024-01-07 00:00:00,Apples,185,1.32,243.28,0,0,1,0
2024-01-08 00:00:00,Apples,199,1.31,261.29,0,0,0,0
2024-01-09 00:00:00,Apples,218,1.31,286.41,0,0,0,0
2024-01-10 00:00:00,Apples,215,1.31,282.5,0,0,0,0
2024-01-11 00:00:00,Apples,208,1.31,273.47,0,0,0,0
2024-01-12 00:00:00,Apples,189,1.32,248.61,0,0,0,0
2024-01-13 00:00:00,Apples,209,1.32,275.02,0,0,1,0
2024-01-14 00:00:00,Apples,203,1.32,266.98,0,0,1,0
2024-01-15 00:00:00,Apples,213,1.31,279.86,0,1,0,0
2024-01-16 00:00:00,Apples,195,1.31,255.92,0,0,0,0
2024-01-17 00:00:00,Apples,214,1.31,280.68,0,0,0,0
2024-01-18 00:00:00,Apples,206,1.31,270.37,0,0,0,0
2024-01-19 00:00:00,Apples,178,1.31,233.8,0,0,0,0
2024-01-20 00:00:00,Apples,181,1.31,237.75,0,0,1,0
2024-01-21 00:00:00,Apples,206,1.31,270.03,0,0,1,0
2024-01-22 00:00:00,Apples,211,1.31,276.41,0,0,0,0
2024-01-23 00:00:00,Apples,214,1.31,280.16,0,0,0,0
2024-01-24 00:00:00,Apples,220,1.31,287.74,0,0,0,0
2024-01-25 00:00:00,Apples,205,1.31,268.56,0,0,0,0
2024-01-26 00:00:00,Apples,205,1.31,268.45,0,0,0,0
2024-01-27 00:00:00,Apples,210,1.31,275.01,0,0,1,0
2024-01-28 00:00:00,Apples,217,1.31,283.76,0,0,1,0
2024-01-29 00:00:00,Apples,204,1.31,266.73,0,0,0,0
2024-01-30 00:00:00,Apples,232,1.31,303.3,0,0,0,0
2024-01-31 00:00:00,Apples,233,1.31,304.62,0,0,0,0
2024-02-01 00:00:00,Apples,226,1.31,295.96,0,0,0,0
2024-02-02 00:00:00,Apples,247,1.24,305.5,1,0,0,0
2024-02-03 00:00:00,Apples,251,1.18,297.11,1,0,1,0
2024-02-04 00:00:00,Apples,257,1.17,299.95,1,0,1,0
2024-02-05 00:00:00,Apples,259,1.19,308.41,1,0,0,0
2024-02-06 00:00:00,Apples,255,1.17,298.18,1,0,0,0
2024-02-07 00:00:00,Apples,274,1.18,324.02,1,0,0,0
2024-02-08 00:00:00,Apples,225,1.3,293.06,0,0,0,0
2024-02-09 00:00:00,Apples,225,1.3,292.94,0,0,0,0
2024-02-10 00:00:00,Apples,183,1.3,238.56,0,0,1,0
2024-02-11 00:00:00,Apples,211,1.3,275.24,0,0,1,0
2024-02-12 00:00:00,Apples,205,1.31,267.68,0,0,0,0
2024-02-13 00:00:00,Apples,212,1.31,277.08,0,0,0,0
2024-02-14 00:00:00,Apples,226,1.31,295.24,0,0,0,0
2024-02-15 00:00:00,Apples,234,1.31,305.88,0,0,0,0
2024-02-16 00:00:00,Apples,198,1.31,258.72,0,0,0,0
2024-02-17 00:00:00,Apples,220,1.31,287.5,0,0,1,0
2024-02-18 00:00:00,Apples,215,1.31,281.21,0,0,1,0
2024-02-19 00:00:00,Apples,238,1.31,311.05,0,1,0,0
2024-02-20 00:00:00,Apples,225,1.31,294.21,0,0,0,0
2024-02-21 00:00:00,Apples,216,1.31,283.03,0,0,0,0
2024-02-22 00:00:00,Apples,245,1.31,320.91,0,0,0,0
2024-02-23 00:00:00,Apples,221,1.31,288.82,0,0,0,0
2024-02-24 00:00:00,Apples,195,1.31,254.56,0,0,1,0
2024-02-25 00:00:00,Apples,217,1.3,282.54,0,0,1,0
2024-02-26 00:00:00,Apples,204,1.3,265.51,0,0,0,0
2024-02-27 00:00:00,Apples,226,1.3,294.02,0,0,0,0
2024-02-28 00:00:00,Apples,255,1.3,331.26,0,0,0,0
2024-02-29 00:00:00,Apples,210,1.3,273.03,0,0,0,0
2024-03-01 00:00:00,Apples,212,1.3,275.55,0,0,0,0
2024-03-02 00:00:00,Apples,222,1.3,288.24,0,0,1,0
2024-03-03 00:00:00,Apples,209,1.3,271.17,0,0,1,0
2024-03-04 00:00:00,Apples,202,1.3,262.43,0,0,0,0
2024-03-05 00:00:00,Apples,240,1.3,311.7,0,0,0,0
